transaction_id,client_id,transaction_date,transaction_type,amount,currency
TX00410,94,2024-05-08 19:24:19,Пополнение,5058.81,EUR
TX00411,139,2024-02-07 10:09:34,Покупка,8440.51,USD
TX00412,160,2024-01-17 01:17:14,Пополнение,487.55,EUR
TX00413,236,2024-03-16 19:49:18,Снятие,5582.88,USD
TX00414,59,2024-01-16 22:42:22,Покупка,7657.03,UZS
TX00415,90,2024-03-16 18:49:13,Комиссия,581.78,UZS
TX00416,28,2024-02-07 14:16:08,Покупка,8723.06,EUR
TX00417,245,2024-04-16 22:25:33,Покупка,4664.63,USD
TX00418,270,2024-01-29 16:43:55,Комиссия,6578.69,UZS
TX00419,240,2024-06-14 00:48:51,Перевод,8072.87,EUR
TX00420,16,2024-04-07 00:25:10,Снятие,9381.95,RUB
TX00421,279,2024-04-16 09:33:11,Перевод,9830.96,UZS
TX00422,242,2024-02-03 19:25:20,Пополнение,9077.9,USD
TX00423,74,2024-04-10 22:15:39,Комиссия,8381.92,UZS
TX00424,271,2024-05-19 09:43:14,Пополнение,2420.0,USD
TX00425,178,2024-04-30 07:09:35,Покупка,9951.49,EUR
TX00426,70,2024-04-10 12:45:07,Снятие,5264.44,UZS
TX00427,141,2024-02-07 23:49:23,Перевод,5138.23,RUB
TX00428,168,2024-04-04 04:55:31,Перевод,1672.96,USD
TX00429,246,2024-03-23 09:33:31,Комиссия,6524.65,USD
TX00430,17,2024-03-23 23:17:08,Перевод,3616.04,EUR
TX00431,249,2024-03-13 17:45:26,Комиссия,411.16,EUR
TX00432,299,2024-04-27 20:12:26,Снятие,1167.92,USD
TX00433,169,2024-04-30 05:51:30,Перевод,9469.28,EUR
TX00434,298,2024-04-11 08:09:08,Пополнение,2962.74,EUR
TX00435,145,2024-05-19 05:02:52,Пополнение,6928.28,RUB
TX00436,10,2024-04-03 17:54:51,Перевод,6609.27,USD
TX00437,195,2024-04-02 13:56:29,Снятие,8837.14,USD
TX00438,46,2024-03-01 13:29:29,Комиссия,1208.33,RUB
TX00439,245,2024-03-18 01:06:28,Перевод,5499.52,UZS
TX00440,152,2024-06-17 02:01:17,Снятие,7846.42,UZS
TX00441,204,2024-02-27 21:49:13,Перевод,4144.65,EUR
TX00442,128,2024-02-27 23:28:10,Комиссия,2774.48,RUB
TX00443,11,2024-01-12 15:21:49,Покупка,1020.34,UZS
TX00444,270,2024-05-15 19:53:24,Комиссия,1474.47,UZS
TX00445,31,2024-04-01 04:02:02,Комиссия,2354.11,EUR
TX00446,53,2024-05-08 18:20:26,Покупка,2515.8,UZS
TX00447,232,2024-06-20 16:16:15,Комиссия,4916.04,RUB
TX00448,283,2024-04-28 19:07:01,Покупка,1842.49,EUR
TX00449,159,2024-04-05 21:02:37,Снятие,853.68,USD
TX00450,266,2024-06-19 00:48:46,Снятие,8566.16,UZS
TX00451,296,2024-01-01 02:45:13,Комиссия,9874.89,RUB
TX00452,283,2024-01-31 02:51:22,Перевод,9603.43,UZS
TX00453,82,2024-03-01 19:00:29,Покупка,299.91,EUR
TX00454,203,2024-06-13 19:08:41,Снятие,3321.7,UZS
TX00455,192,2024-02-27 21:23:07,Перевод,5650.36,RUB
TX00456,212,2024-05-11 17:53:54,Комиссия,4406.51,EUR
TX00457,160,2024-06-02 20:09:19,Комиссия,9589.88,USD
TX00458,6,2024-05-09 07:39:13,Снятие,8928.83,RUB
TX00459,281,2024-02-16 13:59:34,Комиссия,5651.71,UZS
TX00460,299,2024-02-08 23:39:13,Перевод,7841.93,EUR
TX00461,183,2024-03-18 10:46:24,Перевод,214.28,RUB
TX00462,104,2024-01-23 09:23:21,Покупка,5648.46,EUR
TX00463,149,2024-06-11 22:43:20,Пополнение,1180.12,EUR
TX00464,133,2024-03-04 22:48:25,Покупка,7927.21,UZS
TX00465,181,2024-01-29 16:52:12,Пополнение,811.77,UZS
TX00466,235,2024-06-09 10:30:08,Снятие,2103.08,EUR
TX00467,176,2024-02-10 22:36:34,Снятие,6574.45,RUB
TX00468,286,2024-06-09 21:05:21,Покупка,3434.18,USD
TX00469,157,2024-03-27 01:47:28,Пополнение,4732.47,RUB
TX00470,229,2024-05-19 19:16:29,Покупка,4073.27,EUR
TX00471,249,2024-02-22 17:28:08,Пополнение,7330.4,UZS
TX00472,72,2024-03-17 01:58:01,Покупка,3969.9,USD
TX00473,67,2024-01-27 00:12:58,Пополнение,1554.52,RUB
TX00474,73,2024-01-20 07:23:00,Пополнение,2484.37,RUB
TX00475,175,2024-06-02 06:10:17,Покупка,7527.11,EUR
TX00476,290,2024-05-02 14:49:41,Снятие,5701.98,USD
TX00477,78,2024-03-01 17:13:10,Пополнение,7960.65,UZS
TX00478,114,2024-06-16 22:22:30,Комиссия,506.27,EUR
TX00479,202,2024-06-17 22:22:37,Покупка,1535.81,USD
TX00480,141,2024-03-22 15:06:04,Снятие,1811.8,RUB
TX00481,59,2024-04-13 19:02:34,Комиссия,3637.42,UZS
TX00482,88,2024-04-24 11:24:43,Снятие,3514.79,UZS
TX00483,50,2024-03-21 22:45:36,Перевод,2287.0,UZS
TX00484,182,2024-04-08 19:12:48,Пополнение,2336.43,RUB
TX00485,5,2024-01-22 20:44:07,Перевод,4609.3,USD
TX00486,23,2024-05-03 20:44:20,Снятие,2304.76,UZS
TX00487,207,2024-02-03 04:41:40,Комиссия,3676.77,EUR
TX00488,47,2024-05-05 22:12:41,Комиссия,4888.56,EUR
TX00489,242,2024-03-18 00:35:39,Комиссия,5239.77,USD
TX00490,32,2024-03-25 13:13:08,Покупка,9248.53,UZS
TX00491,145,2024-01-10 15:17:21,Покупка,7867.2,EUR
TX00492,215,2024-02-01 19:31:26,Комиссия,153.86,UZS
TX00493,294,2024-05-21 13:01:26,Перевод,4036.23,EUR
TX00494,295,2024-03-19 06:46:53,Комиссия,2624.59,RUB
TX00495,216,2024-01-19 14:40:00,Покупка,223.56,RUB
TX00496,6,2024-03-12 04:03:01,Снятие,765.34,RUB
TX00497,250,2024-03-23 18:23:30,Перевод,109.6,UZS
TX00498,172,2024-01-30 17:55:47,Перевод,7765.84,USD
TX00499,180,2024-06-11 19:58:36,Перевод,5786.85,USD
TX00500,90,2024-01-09 18:55:17,Покупка,9739.55,USD
TX00501,171,2024-01-20 18:56:42,Комиссия,3809.47,USD
TX00502,74,2024-01-04 14:20:26,Перевод,2383.98,USD
TX00503,49,2024-01-23 01:51:01,Комиссия,4134.42,EUR
TX00504,234,2024-04-03 00:12:56,Пополнение,7233.94,UZS
TX00505,297,2024-01-06 04:51:50,Покупка,214.53,EUR
TX00506,87,2024-02-23 14:11:38,Перевод,8932.27,USD
TX00507,170,2024-01-07 22:31:59,Покупка,2352.05,UZS
TX00508,131,2024-03-24 06:32:09,Снятие,5053.9,EUR
TX00509,61,2024-03-27 02:23:15,Пополнение,5463.32,UZS
TX00510,95,2024-04-06 03:18:51,Пополнение,8722.46,UZS
TX00511,117,2024-03-18 09:48:54,Комиссия,6891.83,USD
TX00512,253,2024-06-13 20:34:00,Снятие,3102.49,USD
TX00513,29,2024-01-23 22:22:31,Комиссия,6977.6,UZS
TX00514,196,2024-04-04 16:38:11,Покупка,2975.18,EUR
TX00515,169,2024-05-02 22:26:20,Покупка,6124.82,USD
TX00516,75,2024-04-30 16:22:54,Перевод,4778.88,RUB
TX00517,29,2024-02-24 06:46:55,Снятие,6635.44,RUB
TX00518,150,2024-02-28 13:21:47,Комиссия,9990.45,RUB
TX00519,296,2024-03-06 06:39:37,Покупка,1770.04,UZS
TX00520,260,2024-01-07 17:07:08,Пополнение,2384.4,RUB
TX00521,166,2024-04-09 07:21:48,Перевод,2457.55,RUB
TX00522,113,2024-05-12 04:24:49,Пополнение,9238.38,USD
TX00523,257,2024-05-08 07:55:36,Перевод,1559.4,UZS
TX00524,170,2024-01-08 02:49:08,Снятие,3973.76,EUR
TX00525,188,2024-06-16 06:40:22,Снятие,3192.35,UZS
TX00526,89,2024-06-21 03:08:41,Перевод,7682.06,RUB
TX00527,187,2024-01-13 07:40:52,Пополнение,9165.15,RUB
TX00528,180,2024-04-18 17:31:54,Комиссия,8356.84,EUR
TX00529,122,2024-04-29 03:14:35,Пополнение,9415.92,USD
TX00530,63,2024-06-12 20:33:48,Пополнение,7352.43,UZS
TX00531,244,2024-03-22 06:37:31,Комиссия,8790.28,UZS
TX00532,51,2024-06-24 03:24:05,Перевод,243.65,EUR
TX00533,282,2024-06-23 18:34:18,Снятие,4923.58,UZS
TX00534,14,2024-02-20 20:20:43,Перевод,1402.59,UZS
TX00535,134,2024-01-09 16:12:23,Перевод,5389.62,UZS
TX00536,182,2024-02-20 23:41:14,Перевод,5634.6,RUB
TX00537,41,2024-05-27 03:03:59,Комиссия,6652.14,RUB
TX00538,290,2024-01-06 20:24:36,Снятие,2507.8,EUR
TX00539,142,2024-02-08 20:17:05,Комиссия,1479.54,RUB
TX00540,135,2024-06-06 10:09:24,Снятие,8871.93,RUB
TX00541,61,2024-02-16 12:20:40,Снятие,2027.56,EUR
TX00542,268,2024-04-13 03:38:53,Покупка,566.5,UZS
TX00543,192,2024-05-28 17:28:19,Комиссия,3191.64,EUR
TX00544,128,2024-02-13 22:52:03,Пополнение,9885.86,USD
TX00545,256,2024-06-02 02:16:51,Снятие,5701.1,USD
TX00546,148,2024-01-01 08:44:04,Снятие,1425.41,USD
TX00547,89,2024-01-19 21:08:10,Комиссия,7368.06,RUB
TX00548,214,2024-04-05 19:01:45,Снятие,1992.6,RUB
TX00549,40,2024-06-14 04:59:07,Покупка,2381.23,USD
TX00550,172,2024-04-26 06:46:41,Покупка,6608.6,USD
TX00551,16,2024-01-24 11:44:37,Снятие,724.56,UZS
TX00552,240,2024-01-16 21:15:15,Перевод,2230.89,UZS
TX00553,163,2024-05-01 05:27:51,Комиссия,1149.57,USD
TX00554,175,2024-01-25 18:50:20,Перевод,8169.3,UZS
TX00555,81,2024-03-26 00:22:33,Пополнение,8480.63,UZS
TX00556,88,2024-05-04 22:26:52,Пополнение,5007.33,RUB
TX00557,195,2024-06-07 23:54:15,Снятие,1167.24,UZS
TX00558,51,2024-05-22 12:13:34,Перевод,3731.34,EUR
TX00559,300,2024-04-22 19:07:05,Перевод,3350.56,RUB
TX00560,198,2024-01-28 09:39:01,Покупка,7210.9,USD
TX00561,122,2024-02-16 23:49:40,Комиссия,169.89,UZS
TX00562,73,2024-01-01 18:47:26,Пополнение,9803.75,USD
TX00563,64,2024-06-10 13:53:31,Покупка,1219.57,UZS
TX00564,58,2024-01-19 10:37:01,Комиссия,7466.05,UZS
TX00565,29,2024-05-12 14:31:40,Перевод,9880.26,EUR
TX00566,27,2024-06-15 16:21:39,Комиссия,5169.16,RUB
TX00567,139,2024-06-02 18:38:19,Снятие,6993.62,USD
TX00568,68,2024-06-03 22:54:59,Снятие,7932.54,UZS
TX00569,267,2024-04-10 13:15:54,Снятие,4449.85,UZS
TX00570,159,2024-03-02 01:51:45,Перевод,8639.9,EUR
TX00571,183,2024-03-31 02:07:17,Комиссия,8059.41,USD
TX00572,200,2024-01-06 11:00:21,Снятие,428.26,USD
TX00573,83,2024-04-08 19:56:51,Комиссия,4037.6,USD
TX00574,52,2024-05-03 14:19:41,Снятие,6387.23,EUR
TX00575,293,2024-06-10 10:39:46,Пополнение,6143.2,RUB
TX00576,294,2024-01-09 04:41:15,Покупка,6768.27,EUR
TX00577,279,2024-02-21 10:31:22,Перевод,5146.92,RUB
TX00578,173,2024-03-18 11:31:00,Снятие,8996.79,RUB
TX00579,193,2024-05-02 18:11:12,Снятие,4186.99,EUR
TX00580,271,2024-02-23 20:27:00,Перевод,8074.58,EUR
TX00581,21,2024-04-01 01:19:57,Покупка,8698.39,UZS
TX00582,80,2024-03-29 10:32:07,Покупка,8889.78,UZS
TX00583,254,2024-03-26 01:26:39,Перевод,7942.28,USD
TX00584,96,2024-03-02 00:32:56,Покупка,5252.06,RUB
TX00585,198,2024-01-30 06:05:00,Пополнение,3635.51,EUR
TX00586,148,2024-04-05 07:29:03,Комиссия,1466.27,USD
TX00587,48,2024-04-13 23:52:17,Перевод,3759.03,UZS
TX00588,212,2024-06-08 15:53:39,Покупка,6654.15,USD
TX00589,259,2024-01-10 10:53:18,Перевод,7414.81,EUR
TX00590,36,2024-02-18 04:16:24,Пополнение,4170.41,UZS
TX00591,241,2024-04-16 23:43:54,Покупка,3458.17,EUR
TX00592,83,2024-02-28 11:29:50,Пополнение,6977.1,USD
TX00593,156,2024-01-19 12:32:06,Покупка,9855.53,EUR
TX00594,202,2024-04-10 03:15:24,Покупка,6195.99,EUR
TX00595,131,2024-06-13 21:30:06,Пополнение,2424.81,USD
TX00596,208,2024-02-08 22:38:58,Покупка,1276.84,UZS
TX00597,50,2024-06-01 12:55:15,Снятие,782.17,UZS
TX00598,162,2024-05-30 00:09:32,Покупка,4033.62,EUR
TX00599,251,2024-04-09 22:07:23,Пополнение,3375.34,USD
TX00600,77,2024-02-01 14:04:14,Перевод,3525.95,RUB
TX00601,79,2024-06-17 00:02:10,Покупка,9666.79,UZS
TX00602,196,2024-03-14 00:45:20,Снятие,5257.84,USD
TX00603,196,2024-02-03 14:59:48,Снятие,3307.99,UZS
TX00604,109,2024-04-16 06:48:56,Покупка,6208.09,EUR
TX00605,65,2024-02-29 05:52:58,Комиссия,407.68,EUR
TX00606,78,2024-03-16 14:00:09,Покупка,6821.13,EUR
TX00607,180,2024-03-18 00:15:34,Комиссия,3377.95,USD
TX00608,70,2024-03-20 04:10:29,Покупка,506.65,EUR
TX00609,232,2024-04-03 03:43:33,Снятие,7965.77,UZS
TX00610,283,2024-04-27 14:47:52,Покупка,1075.41,RUB
TX00611,20,2024-05-28 12:43:09,Комиссия,5738.52,USD
TX00612,36,2024-05-04 11:06:59,Комиссия,1329.64,RUB
TX00613,16,2024-04-18 20:14:10,Пополнение,649.9,EUR
TX00614,4,2024-05-06 04:09:20,Перевод,6125.31,UZS
TX00615,281,2024-01-12 11:10:46,Комиссия,8286.1,RUB
TX00616,157,2024-03-20 16:35:18,Снятие,3350.45,EUR
TX00617,69,2024-02-08 09:42:01,Снятие,1256.53,USD
TX00618,37,2024-06-08 13:11:34,Комиссия,2096.23,UZS
TX00619,202,2024-01-02 07:42:18,Перевод,5830.93,EUR
TX00620,190,2024-04-12 05:28:51,Перевод,5202.13,RUB
TX00621,45,2024-06-23 02:04:51,Перевод,8774.03,UZS
TX00622,117,2024-02-06 00:47:55,Пополнение,8157.0,UZS
TX00623,21,2024-06-17 15:59:59,Снятие,3007.1,UZS
TX00624,245,2024-02-26 16:05:06,Пополнение,1924.38,RUB
TX00625,168,2024-01-11 11:53:32,Перевод,4507.52,EUR
TX00626,81,2024-05-08 22:24:04,Комиссия,1451.73,USD
TX00627,272,2024-04-25 02:15:42,Снятие,4701.37,UZS
TX00628,117,2024-06-03 14:14:32,Покупка,6836.98,UZS
TX00629,237,2024-02-29 18:09:35,Пополнение,9061.64,RUB
TX00630,21,2024-01-22 14:58:04,Снятие,1759.88,UZS
TX00631,205,2024-05-23 17:36:43,Снятие,4716.35,USD
TX00632,145,2024-05-22 21:07:02,Пополнение,6659.02,RUB
TX00633,91,2024-04-30 16:48:47,Покупка,358.06,RUB
TX00634,284,2024-05-28 23:44:02,Комиссия,1659.92,EUR
TX00635,152,2024-01-13 03:38:32,Покупка,6162.54,UZS
TX00636,68,2024-03-06 05:01:44,Пополнение,2300.33,USD
TX00637,210,2024-02-19 03:51:29,Перевод,4660.91,EUR
TX00638,225,2024-01-01 21:57:56,Перевод,3889.17,RUB
TX00639,219,2024-01-07 03:05:13,Перевод,3008.91,USD
TX00640,28,2024-04-15 10:41:02,Перевод,7797.86,USD
TX00641,161,2024-01-25 08:36:07,Покупка,3125.49,RUB
TX00642,206,2024-01-17 16:42:50,Покупка,398.57,USD
TX00643,122,2024-04-14 07:11:53,Перевод,6209.16,RUB
TX00644,32,2024-02-02 22:57:47,Перевод,7694.33,UZS
TX00645,174,2024-04-03 00:56:22,Покупка,1532.05,UZS
TX00646,148,2024-06-23 00:15:35,Снятие,4483.92,UZS
TX00647,291,2024-05-08 04:09:09,Перевод,4905.17,EUR
TX00648,55,2024-03-17 12:16:18,Пополнение,1853.93,USD
TX00649,246,2024-04-26 12:20:22,Пополнение,5480.94,EUR
TX00650,281,2024-02-10 05:50:57,Покупка,9298.74,RUB
TX00651,45,2024-04-17 22:14:16,Перевод,1495.04,RUB
TX00652,50,2024-03-13 14:58:06,Перевод,9298.39,USD
TX00653,120,2024-02-03 10:51:39,Комиссия,6992.92,RUB
TX00654,189,2024-02-13 03:40:55,Покупка,5610.22,RUB
TX00655,90,2024-03-26 09:02:20,Комиссия,9901.4,USD
TX00656,266,2024-05-01 06:44:39,Комиссия,1293.07,EUR
TX00657,205,2024-04-28 11:11:19,Пополнение,1996.39,EUR
TX00658,221,2024-05-04 19:12:03,Пополнение,4523.26,UZS
TX00659,283,2024-03-17 08:32:36,Пополнение,9337.65,UZS
TX00660,159,2024-01-08 19:46:22,Перевод,3704.02,UZS
TX00661,74,2024-03-08 22:53:50,Пополнение,1886.13,USD
TX00662,77,2024-05-13 21:47:42,Пополнение,2805.74,RUB
TX00663,190,2024-03-18 21:36:06,Комиссия,1354.31,UZS
TX00664,75,2024-02-06 03:19:05,Пополнение,3126.29,USD
TX00665,250,2024-04-20 22:23:04,Покупка,929.25,UZS
TX00666,91,2024-01-09 11:09:49,Комиссия,9393.99,RUB
TX00667,264,2024-01-24 02:47:52,Пополнение,4156.32,USD
TX00668,99,2024-02-24 20:59:22,Перевод,2704.45,UZS
TX00669,41,2024-02-05 07:28:04,Пополнение,2867.31,UZS
TX00670,113,2024-04-24 06:56:42,Снятие,1177.14,USD
TX00671,247,2024-04-16 05:16:27,Перевод,6930.21,USD
TX00672,298,2024-05-28 14:59:16,Снятие,9302.5,RUB
TX00673,75,2024-02-28 17:09:01,Пополнение,5517.3,USD
TX00674,191,2024-06-01 08:46:53,Покупка,2263.77,RUB
TX00675,246,2024-06-22 10:07:10,Комиссия,5310.37,UZS
TX00676,176,2024-04-19 19:44:54,Комиссия,3319.35,EUR
TX00677,132,2024-02-25 03:42:58,Комиссия,3165.15,UZS
TX00678,295,2024-06-04 03:05:23,Пополнение,5171.88,RUB
TX00679,139,2024-03-24 07:56:51,Снятие,5738.41,EUR
TX00680,165,2024-02-25 20:28:52,Пополнение,4776.85,RUB
TX00681,122,2024-02-18 05:29:53,Перевод,2072.09,UZS
TX00682,257,2024-01-07 16:45:37,Покупка,8844.07,UZS
TX00683,118,2024-02-10 09:58:49,Комиссия,1607.96,EUR
TX00684,267,2024-06-22 16:24:12,Снятие,4172.78,EUR
TX00685,269,2024-05-10 09:37:10,Пополнение,8178.11,EUR
TX00686,112,2024-01-28 02:53:11,Покупка,8330.04,UZS
TX00687,65,2024-05-15 06:17:52,Перевод,7751.64,USD
TX00688,215,2024-01-22 17:41:31,Комиссия,4323.64,USD
TX00689,176,2024-06-11 08:46:19,Перевод,6663.85,USD
TX00690,289,2024-02-10 12:39:19,Перевод,905.86,EUR
TX00691,47,2024-04-17 21:33:45,Покупка,5138.77,UZS
TX00692,186,2024-03-21 03:22:16,Снятие,6735.21,EUR
TX00693,127,2024-01-19 14:47:37,Перевод,5186.52,USD
TX00694,116,2024-01-12 05:48:27,Перевод,90.07,RUB
TX00695,253,2024-05-17 13:29:38,Снятие,2690.35,RUB
TX00696,149,2024-01-03 08:29:15,Пополнение,4362.13,RUB
TX00697,232,2024-03-06 08:04:49,Перевод,8229.77,EUR
TX00698,185,2024-01-26 00:32:42,Комиссия,9067.18,UZS
TX00699,204,2024-04-16 01:15:08,Покупка,881.87,RUB
TX00700,20,2024-02-02 16:52:37,Перевод,4432.52,USD
TX00701,244,2024-06-20 07:51:33,Комиссия,399.01,USD
TX00702,279,2024-06-06 20:13:32,Снятие,8299.16,EUR
TX00703,131,2024-03-22 16:00:12,Пополнение,6724.34,USD
TX00704,2,2024-03-03 07:54:22,Снятие,46.84,UZS
TX00705,188,2024-03-16 12:32:32,Снятие,5075.52,EUR
TX00706,242,2024-04-13 11:53:43,Снятие,3250.07,RUB
TX00707,168,2024-06-15 06:13:34,Пополнение,1842.87,EUR
TX00708,168,2024-03-05 17:05:23,Комиссия,7558.33,EUR
TX00709,66,2024-06-24 22:31:01,Снятие,9018.13,RUB
TX00710,76,2024-01-23 12:44:03,Комиссия,9727.42,USD
TX00711,245,2024-06-11 23:38:48,Перевод,6839.84,USD
TX00712,148,2024-01-14 18:52:56,Снятие,4242.26,EUR
TX00713,194,2024-06-22 12:19:19,Пополнение,2553.3,UZS
TX00714,253,2024-02-09 15:38:34,Снятие,5750.83,USD
TX00715,168,2024-05-11 10:38:15,Покупка,1118.24,EUR
TX00716,297,2024-01-08 16:39:42,Комиссия,4234.27,EUR
TX00717,262,2024-01-26 14:39:32,Комиссия,5750.85,USD
TX00718,282,2024-06-19 13:58:43,Комиссия,8791.1,RUB
TX00719,104,2024-05-19 20:41:47,Перевод,361.96,RUB
TX00720,180,2024-05-05 07:19:46,Покупка,7630.43,UZS
TX00721,8,2024-01-17 14:04:46,Снятие,4791.88,EUR
TX00722,280,2024-02-14 17:55:32,Пополнение,386.23,USD
TX00723,146,2024-03-26 11:30:33,Комиссия,9852.62,USD
TX00724,239,2024-06-11 01:45:04,Покупка,7718.73,UZS
TX00725,293,2024-02-25 12:06:46,Покупка,2765.6,UZS
TX00726,258,2024-05-08 06:47:23,Покупка,8801.85,USD
TX00727,42,2024-05-19 06:43:27,Перевод,5059.37,USD
TX00728,53,2024-03-23 20:46:06,Снятие,8158.23,RUB
TX00729,289,2024-01-24 07:01:52,Снятие,1204.48,UZS
TX00730,59,2024-01-04 02:25:19,Покупка,6572.55,USD
TX00731,112,2024-06-11 02:05:28,Пополнение,4527.11,USD
TX00732,184,2024-01-10 23:39:45,Снятие,5457.52,UZS
TX00733,287,2024-02-15 03:38:58,Комиссия,3866.06,UZS
TX00734,69,2024-05-03 01:34:21,Комиссия,6124.6,USD
TX00735,8,2024-03-16 07:44:40,Комиссия,6617.33,RUB
TX00736,296,2024-01-26 00:37:16,Снятие,4577.81,UZS
TX00737,170,2024-02-08 22:32:58,Пополнение,6256.53,USD
TX00738,1,2024-02-05 03:55:46,Пополнение,8197.07,USD
TX00739,182,2024-05-30 15:33:44,Покупка,2956.8,EUR
TX00740,43,2024-05-20 16:52:22,Пополнение,8442.1,USD
TX00741,291,2024-02-20 13:55:47,Покупка,6206.95,RUB
TX00742,295,2024-03-22 23:36:27,Снятие,630.59,USD
TX00743,294,2024-01-16 23:40:27,Снятие,4437.51,EUR
