transaction_id,user_id,transaction_date,transaction_type,amount,route_type,fee_amount
451,6416,2025-02-07,cash_withdrawal,58346.95,direct,0.0
452,1315,2024-04-09,payment,227055.28,direct,0.0
453,7755,2025-04-26,p2p_transfer,143866.3,direct,2862.94
454,4825,2024-09-20,p2p_transfer,98454.68,via_salom,0.0
455,4284,2025-12-09,p2p_transfer,436768.01,direct,8691.68
456,1369,2025-09-11,p2p_transfer,8765.56,direct,174.43
457,6840,2024-03-05,p2p_transfer,245504.73,direct,4885.54
458,6955,2025-01-19,p2p_transfer,661757.96,direct,13168.98
459,1805,2024-01-15,payment,128420.32,direct,0.0
460,6776,2025-02-03,p2p_transfer,77220.19,direct,1536.68
461,3857,2024-03-01,credit_payment,406465.31,direct,0.0
462,9155,2024-03-03,p2p_transfer,53724.53,direct,1069.12
463,8893,2025-03-15,p2p_transfer,317211.17,direct,6312.5
464,9758,2024-02-16,p2p_transfer,128787.03,via_salom,0.0
465,432,2025-09-25,credit_payment,305728.65,direct,0.0
466,8537,2024-08-24,cash_withdrawal,153983.06,direct,0.0
467,6563,2024-05-20,p2p_transfer,165793.24,via_salom,0.0
468,4443,2025-10-17,payment,985708.8,direct,0.0
469,7928,2024-12-20,payment,54105.2,direct,0.0
470,6867,2025-10-06,p2p_transfer,125691.39,direct,2501.26
471,4472,2025-05-26,p2p_transfer,69932.52,direct,1391.66
472,8175,2025-05-28,payment,395347.13,direct,0.0
473,5201,2024-06-17,p2p_transfer,541277.54,direct,10771.42
474,8101,2024-05-09,payment,38154.34,direct,0.0
475,5515,2025-01-16,p2p_transfer,127821.24,direct,2543.64
476,85,2024-10-25,credit_payment,163115.83,direct,0.0
477,3773,2025-06-19,p2p_transfer,332982.64,via_salom,0.0
478,741,2024-06-19,payment,94499.21,direct,0.0
479,1150,2025-05-30,p2p_transfer,1589271.98,direct,31626.51
480,255,2024-07-17,credit_payment,1877.82,direct,0.0
481,9323,2024-05-11,credit_payment,225716.1,direct,0.0
482,5440,2024-05-01,cash_withdrawal,352412.19,direct,0.0
483,5450,2024-05-04,p2p_transfer,97655.98,via_salom,0.0
484,6697,2024-04-17,payment,239280.6,direct,0.0
485,3410,2025-11-26,p2p_transfer,200997.49,via_salom,0.0
486,9275,2024-02-16,payment,344231.31,direct,0.0
487,1560,2024-10-10,credit_payment,126670.77,direct,0.0
488,9345,2024-01-24,payment,423629.64,direct,0.0
489,2768,2025-08-20,payment,12396.3,direct,0.0
490,9430,2025-02-23,payment,436418.07,direct,0.0
491,3000,2024-07-01,p2p_transfer,280414.64,direct,5580.25
492,4139,2024-08-18,payment,149966.28,direct,0.0
493,5689,2025-06-20,p2p_transfer,801319.24,direct,15946.25
494,1753,2024-12-30,credit_payment,532910.39,direct,0.0
495,7373,2025-04-11,payment,2293.22,direct,0.0
496,3715,2025-02-25,p2p_transfer,283346.98,direct,5638.6
497,1166,2025-02-26,p2p_transfer,46015.08,direct,915.7
498,4870,2025-10-31,cash_withdrawal,378205.54,direct,0.0
499,4510,2025-12-18,payment,267489.81,direct,0.0
500,2060,2024-03-07,p2p_transfer,203355.06,direct,4046.77
501,9979,2024-09-29,p2p_transfer,855708.62,direct,17028.6
502,8920,2025-05-29,cash_withdrawal,6811.9,direct,0.0
503,240,2025-09-24,payment,228991.96,direct,0.0
504,1823,2025-08-09,credit_payment,51945.48,direct,0.0
505,2679,2024-12-18,credit_payment,85125.05,direct,0.0
506,9433,2025-03-28,p2p_transfer,368432.54,direct,7331.81
507,1597,2024-11-12,credit_payment,398194.52,direct,0.0
508,8693,2025-02-03,p2p_transfer,551005.94,via_salom,0.0
509,4123,2024-12-07,p2p_transfer,212867.85,direct,4236.07
510,4521,2025-05-07,p2p_transfer,490523.83,direct,9761.42
511,4710,2024-11-15,payment,129968.09,direct,0.0
512,2571,2024-01-07,payment,143836.89,direct,0.0
513,1988,2025-11-12,p2p_transfer,240249.82,direct,4780.97
514,4365,2025-08-04,payment,300000.66,direct,0.0
515,7988,2024-01-07,payment,590491.42,direct,0.0
516,685,2025-05-15,credit_payment,51253.38,direct,0.0
517,1460,2025-05-22,payment,217282.99,direct,0.0
518,6013,2024-06-19,payment,30001.31,direct,0.0
519,3245,2024-06-03,payment,327185.47,direct,0.0
520,7005,2024-07-11,p2p_transfer,626573.34,via_salom,0.0
521,5468,2025-10-01,p2p_transfer,62475.27,direct,1243.26
522,2820,2024-01-13,credit_payment,51787.92,direct,0.0
523,3614,2024-05-27,p2p_transfer,26897.08,direct,535.25
524,4296,2024-03-02,p2p_transfer,359346.66,direct,7151.0
525,4377,2024-12-08,p2p_transfer,120404.92,direct,2396.06
526,2207,2025-05-24,p2p_transfer,495971.9,direct,9869.84
527,5670,2025-09-08,p2p_transfer,238802.17,direct,4752.16
528,2199,2025-12-03,payment,376059.51,direct,0.0
529,5004,2024-04-19,credit_payment,185678.74,direct,0.0
530,7218,2024-12-03,credit_payment,6322.06,direct,0.0
531,2843,2024-03-03,credit_payment,62172.32,direct,0.0
532,9038,2024-08-06,p2p_transfer,204329.07,direct,4066.15
533,3768,2025-11-11,p2p_transfer,644524.81,via_salom,0.0
534,9365,2025-08-18,credit_payment,102460.96,direct,0.0
535,4378,2025-05-10,payment,65080.42,direct,0.0
536,623,2024-10-22,credit_payment,102987.41,direct,0.0
537,140,2024-06-11,p2p_transfer,92746.54,direct,1845.66
538,2180,2024-03-08,payment,342934.6,direct,0.0
539,2940,2024-04-13,payment,32609.98,direct,0.0
540,1192,2024-12-04,payment,79085.22,direct,0.0
541,7459,2024-09-17,cash_withdrawal,330730.6,direct,0.0
542,6758,2025-07-10,credit_payment,24497.01,direct,0.0
543,7823,2025-06-12,p2p_transfer,46132.7,direct,918.04
544,5337,2024-08-23,p2p_transfer,66610.17,via_salom,0.0
545,3165,2025-09-26,cash_withdrawal,91012.18,direct,0.0
546,4563,2024-09-29,p2p_transfer,208759.2,direct,4154.31
547,7409,2025-09-30,p2p_transfer,224751.97,direct,4472.56
548,1443,2025-02-21,p2p_transfer,183121.08,via_salom,0.0
549,8772,2025-01-28,p2p_transfer,346761.59,via_salom,0.0
550,9656,2025-06-06,p2p_transfer,134850.65,direct,2683.53
551,2778,2024-05-25,payment,436317.62,direct,0.0
552,2961,2025-05-01,p2p_transfer,506029.31,via_salom,0.0
553,6719,2025-01-01,p2p_transfer,51529.33,via_salom,0.0
554,4629,2024-10-28,p2p_transfer,133751.12,direct,2661.65
555,8286,2025-11-11,p2p_transfer,647319.69,via_salom,0.0
556,9058,2024-08-05,p2p_transfer,15481.49,direct,308.08
557,4340,2024-04-17,payment,707366.82,direct,0.0
558,2360,2024-03-21,payment,165074.97,direct,0.0
559,88,2024-09-30,payment,1046733.26,direct,0.0
560,2320,2025-03-06,payment,202827.01,direct,0.0
561,6360,2024-11-05,payment,411655.36,direct,0.0
562,111,2024-05-28,payment,733612.7,direct,0.0
563,6241,2025-01-22,p2p_transfer,447.22,via_salom,0.0
564,3331,2024-11-21,payment,262049.53,direct,0.0
565,9470,2024-07-02,payment,323464.44,direct,0.0
566,6470,2024-06-01,p2p_transfer,124026.74,direct,2468.13
567,1576,2025-07-01,p2p_transfer,326956.94,direct,6506.44
568,1018,2025-09-10,payment,548614.13,direct,0.0
569,5136,2024-09-05,p2p_transfer,722034.2,direct,14368.48
570,2468,2025-08-05,credit_payment,169606.48,direct,0.0
571,8284,2025-06-21,p2p_transfer,146186.6,direct,2909.11
572,579,2024-01-25,p2p_transfer,2134.43,direct,42.48
573,3661,2024-01-27,p2p_transfer,31931.28,direct,635.43
574,4551,2024-01-04,credit_payment,18779.7,direct,0.0
575,841,2024-07-26,payment,127159.96,direct,0.0
576,6771,2025-05-11,payment,1360756.13,direct,0.0
577,852,2024-12-29,p2p_transfer,342235.5,via_salom,0.0
578,6704,2025-02-16,p2p_transfer,775629.13,via_salom,0.0
579,6223,2025-08-13,p2p_transfer,284049.35,direct,5652.58
580,4130,2025-04-28,p2p_transfer,784697.23,direct,15615.47
581,7793,2024-11-12,p2p_transfer,205532.72,direct,4090.1
582,218,2024-11-26,p2p_transfer,124136.15,direct,2470.31
583,7411,2025-01-23,payment,138183.55,direct,0.0
584,4659,2025-06-22,p2p_transfer,537048.11,direct,10687.26
585,3806,2025-04-17,cash_withdrawal,339399.42,direct,0.0
586,2014,2025-06-26,p2p_transfer,133755.22,direct,2661.73
587,2276,2024-05-08,p2p_transfer,42235.14,via_salom,0.0
588,9178,2025-04-14,payment,37379.77,direct,0.0
589,9760,2025-10-03,payment,226937.13,direct,0.0
590,9864,2025-04-13,p2p_transfer,111054.91,direct,2209.99
591,46,2024-01-14,p2p_transfer,1046371.09,direct,20822.78
592,1015,2024-09-30,credit_payment,250221.89,direct,0.0
593,2646,2024-07-01,payment,67612.93,direct,0.0
594,8664,2025-06-18,p2p_transfer,368598.26,direct,7335.11
595,4419,2025-04-25,p2p_transfer,98393.08,direct,1958.02
596,1851,2025-05-17,credit_payment,327120.59,direct,0.0
597,9914,2025-10-23,p2p_transfer,317350.81,direct,6315.28
598,7978,2024-07-30,payment,262572.72,direct,0.0
599,4192,2024-12-31,cash_withdrawal,167429.33,direct,0.0
600,2726,2025-04-10,payment,71410.03,direct,0.0
601,2690,2025-08-17,credit_payment,194898.12,direct,0.0
602,2053,2025-03-01,credit_payment,731182.13,direct,0.0
603,3495,2024-07-17,payment,1187562.66,direct,0.0
604,2491,2024-07-17,p2p_transfer,173797.62,direct,3458.57
605,4583,2025-07-15,p2p_transfer,411567.55,via_salom,0.0
606,5565,2024-12-26,payment,53565.33,direct,0.0
607,4219,2024-06-15,p2p_transfer,63075.52,direct,1255.2
608,8158,2025-04-22,p2p_transfer,186394.51,direct,3709.25
609,9734,2024-12-13,payment,532757.48,direct,0.0
610,6522,2024-06-25,cash_withdrawal,368480.64,direct,0.0
611,646,2025-02-24,payment,5804.24,direct,0.0
612,7885,2024-09-12,payment,323132.98,direct,0.0
613,1722,2025-08-20,p2p_transfer,850669.91,via_salom,0.0
614,886,2025-07-28,p2p_transfer,127901.31,direct,2545.24
615,6441,2025-08-31,payment,214005.78,direct,0.0
616,5024,2024-08-21,payment,244771.69,direct,0.0
617,6714,2025-05-31,payment,230536.07,direct,0.0
618,7773,2025-03-30,cash_withdrawal,263345.11,direct,0.0
619,9005,2024-11-07,p2p_transfer,64323.23,direct,1280.03
620,6989,2024-12-25,cash_withdrawal,58501.77,direct,0.0
621,7497,2024-01-24,credit_payment,31365.45,direct,0.0
622,2364,2024-08-04,p2p_transfer,1465929.39,direct,29171.99
623,9978,2024-11-11,cash_withdrawal,13181.73,direct,0.0
624,4537,2025-11-09,p2p_transfer,238194.53,direct,4740.07
625,9704,2024-11-30,payment,1110828.83,direct,0.0
626,3299,2024-12-22,cash_withdrawal,109996.36,direct,0.0
627,6735,2025-01-18,p2p_transfer,36849.45,direct,733.3
628,8589,2025-01-15,payment,622099.82,direct,0.0
629,2784,2025-07-26,payment,516385.02,direct,0.0
630,8647,2024-02-27,p2p_transfer,97474.56,direct,1939.74
631,5589,2024-02-18,payment,586670.4,direct,0.0
632,327,2024-08-08,p2p_transfer,179808.1,via_salom,0.0
633,3433,2025-03-13,payment,42176.82,direct,0.0
634,3057,2025-03-04,p2p_transfer,750745.13,direct,14939.83
635,3767,2024-03-13,p2p_transfer,373882.94,direct,7440.27
636,6240,2024-02-09,p2p_transfer,78318.62,direct,1558.54
637,4645,2025-02-15,payment,35305.96,direct,0.0
638,2726,2024-11-26,cash_withdrawal,316009.93,direct,0.0
639,9167,2025-02-17,p2p_transfer,266329.84,direct,5299.96
640,2004,2025-10-24,p2p_transfer,4864.21,via_salom,0.0
641,8316,2024-05-15,p2p_transfer,234895.44,via_salom,0.0
642,7166,2025-05-21,payment,251159.68,direct,0.0
643,1323,2025-06-04,payment,103558.32,direct,0.0
644,8143,2025-10-23,p2p_transfer,345828.37,direct,6881.98
645,3261,2024-03-30,p2p_transfer,463742.6,direct,9228.48
646,6198,2025-10-18,payment,368123.43,direct,0.0
647,4804,2024-04-15,p2p_transfer,550485.54,direct,10954.66
648,5738,2024-10-23,p2p_transfer,268839.42,direct,5349.9
649,7373,2024-01-15,p2p_transfer,124391.52,via_salom,0.0
650,7917,2025-05-01,payment,359950.23,direct,0.0
651,3461,2025-07-21,p2p_transfer,65395.81,direct,1301.38
652,3082,2024-04-30,payment,325654.3,direct,0.0
653,2473,2025-07-20,p2p_transfer,473060.56,via_salom,0.0
654,5127,2024-09-15,p2p_transfer,566481.82,via_salom,0.0
655,8646,2025-05-05,cash_withdrawal,162828.23,direct,0.0
656,3193,2024-07-16,credit_payment,534834.67,direct,0.0
657,978,2025-06-16,p2p_transfer,152380.8,direct,3032.38
658,9524,2024-07-08,p2p_transfer,72430.22,direct,1441.36
659,9033,2024-04-03,p2p_transfer,175759.86,direct,3497.62
660,6563,2024-09-28,p2p_transfer,286125.61,via_salom,0.0
661,528,2024-09-05,p2p_transfer,65511.42,direct,1303.68
662,8366,2024-11-08,p2p_transfer,389045.72,direct,7742.01
663,9597,2025-06-13,payment,1188480.46,direct,0.0
664,7873,2025-12-24,p2p_transfer,29167.4,via_salom,0.0
665,2254,2025-02-10,p2p_transfer,562860.29,via_salom,0.0
666,3759,2025-06-16,p2p_transfer,317720.59,direct,6322.64
667,1888,2025-07-04,payment,183393.67,direct,0.0
668,522,2024-10-14,cash_withdrawal,138508.9,direct,0.0
669,269,2024-08-09,p2p_transfer,122609.92,via_salom,0.0
670,5884,2025-11-27,p2p_transfer,812966.56,direct,16178.03
671,1759,2025-02-27,p2p_transfer,1086666.36,direct,21624.66
672,9232,2024-08-02,p2p_transfer,428910.08,via_salom,0.0
673,9704,2025-02-10,p2p_transfer,141917.64,direct,2824.16
674,2151,2025-09-05,credit_payment,388743.93,direct,0.0
675,3671,2025-06-01,p2p_transfer,131728.03,direct,2621.39
676,4424,2024-08-01,credit_payment,296630.1,direct,0.0
677,3169,2025-07-22,cash_withdrawal,45963.43,direct,0.0
678,535,2024-09-16,cash_withdrawal,238768.12,direct,0.0
679,4201,2025-09-01,p2p_transfer,140838.26,direct,2802.68
680,848,2024-02-28,payment,840964.49,direct,0.0
681,4123,2024-07-04,p2p_transfer,146570.56,direct,2916.75
682,6129,2024-06-01,payment,41801.88,direct,0.0
683,2066,2024-12-22,credit_payment,8611.79,direct,0.0
684,240,2024-12-27,payment,66013.68,direct,0.0
685,7324,2024-06-16,payment,672233.48,direct,0.0
686,2471,2024-02-28,p2p_transfer,144036.41,direct,2866.32
687,8516,2024-09-29,payment,268685.38,direct,0.0
688,4395,2024-09-11,payment,567287.73,direct,0.0
689,2916,2025-07-31,payment,63420.51,direct,0.0
690,1685,2025-12-03,cash_withdrawal,306764.67,direct,0.0
691,7252,2025-03-30,p2p_transfer,154607.41,direct,3076.69
692,1174,2025-05-22,payment,887113.71,direct,0.0
693,9051,2025-07-30,credit_payment,289870.25,direct,0.0
694,7284,2025-08-10,p2p_transfer,171924.64,direct,3421.3
695,3865,2025-12-20,p2p_transfer,206695.27,direct,4113.24
696,2944,2024-09-08,payment,285339.74,direct,0.0
697,7361,2024-04-04,p2p_transfer,334606.01,direct,6658.66
698,8864,2025-07-30,p2p_transfer,17452.15,via_salom,0.0
699,8627,2024-07-20,p2p_transfer,27472.91,direct,546.71
700,5999,2025-11-09,cash_withdrawal,179904.43,direct,0.0
701,7557,2025-10-18,p2p_transfer,261228.95,direct,5198.46
702,462,2024-10-20,p2p_transfer,819719.56,direct,16312.42
703,356,2025-10-20,payment,656799.78,direct,0.0
704,151,2024-05-29,payment,82840.49,direct,0.0
705,1762,2025-10-16,p2p_transfer,102712.21,via_salom,0.0
706,9843,2024-08-23,p2p_transfer,35112.51,direct,698.74
707,1197,2025-07-16,p2p_transfer,16640.46,direct,331.15
708,8960,2024-02-18,payment,424427.53,direct,0.0
709,7365,2025-06-11,payment,3558.47,direct,0.0
710,1528,2024-01-13,payment,91107.25,direct,0.0
711,2723,2024-09-28,payment,168010.82,direct,0.0
712,2565,2024-04-12,payment,75174.87,direct,0.0
713,2216,2024-11-11,p2p_transfer,3074.44,direct,61.18
714,2954,2025-11-20,payment,610341.22,direct,0.0
715,592,2025-09-11,payment,264417.89,direct,0.0
716,6707,2024-10-25,payment,196060.13,direct,0.0
717,9493,2025-07-22,payment,275548.25,direct,0.0
718,3049,2025-11-29,p2p_transfer,262806.97,direct,5229.86
719,1493,2024-06-14,payment,259795.56,direct,0.0
720,3930,2024-02-04,cash_withdrawal,261296.17,direct,0.0
721,4366,2024-04-11,p2p_transfer,455865.87,via_salom,0.0
722,6164,2025-05-21,p2p_transfer,37492.84,direct,746.11
723,5674,2025-04-19,payment,801584.67,direct,0.0
724,4247,2025-09-30,p2p_transfer,929662.0,direct,18500.27
725,2770,2024-05-22,p2p_transfer,220782.01,direct,4393.56
726,3546,2025-04-30,p2p_transfer,276802.69,via_salom,0.0
727,5627,2025-08-16,credit_payment,85954.07,direct,0.0
728,5451,2025-09-08,cash_withdrawal,462424.47,direct,0.0
729,9026,2024-05-04,cash_withdrawal,84054.17,direct,0.0
730,8019,2025-10-08,cash_withdrawal,19232.15,direct,0.0
731,2899,2024-01-23,credit_payment,96498.08,direct,0.0
732,6167,2025-12-14,payment,12984.06,direct,0.0
733,1659,2024-11-18,payment,290244.98,direct,0.0
734,2155,2025-09-28,payment,114973.72,direct,0.0
735,2045,2025-08-30,p2p_transfer,44246.82,direct,880.51
736,9987,2024-11-09,p2p_transfer,69999.65,direct,1392.99
737,8499,2024-07-24,p2p_transfer,13120.27,direct,261.09
738,9527,2025-04-10,payment,329992.59,direct,0.0
739,9283,2024-07-31,p2p_transfer,722814.89,direct,14384.02
740,7485,2024-08-27,p2p_transfer,53404.24,direct,1062.74
741,9995,2025-04-08,p2p_transfer,44504.07,direct,885.63
742,1897,2024-09-09,payment,7363.13,direct,0.0
743,2429,2024-06-18,payment,298414.77,direct,0.0
744,1641,2024-08-28,p2p_transfer,125664.96,via_salom,0.0
745,7815,2024-12-20,credit_payment,72012.4,direct,0.0
746,3961,2024-10-18,payment,351233.03,direct,0.0
747,1345,2025-10-21,cash_withdrawal,413302.51,direct,0.0
748,9286,2025-12-01,p2p_transfer,122600.86,via_salom,0.0
749,8585,2025-09-01,p2p_transfer,283233.85,direct,5636.35
750,1610,2024-03-30,payment,158407.48,direct,0.0
751,747,2024-03-19,credit_payment,181657.76,direct,0.0
752,5361,2025-08-01,p2p_transfer,74760.11,direct,1487.73
753,856,2025-04-22,payment,28315.38,direct,0.0
754,538,2025-04-09,p2p_transfer,393343.3,direct,7827.53
755,3057,2024-11-02,credit_payment,474796.03,direct,0.0
756,104,2024-06-20,payment,273786.36,direct,0.0
757,3151,2024-11-13,p2p_transfer,120135.48,direct,2390.7
758,6537,2024-10-03,credit_payment,27610.16,direct,0.0
759,7713,2024-08-21,payment,46075.97,direct,0.0
760,1331,2025-11-06,payment,218411.38,direct,0.0
761,8761,2024-03-12,payment,147632.58,direct,0.0
762,6874,2024-12-17,payment,316589.28,direct,0.0
763,2690,2025-10-08,p2p_transfer,16750.83,direct,333.34
764,1519,2025-02-23,p2p_transfer,111672.91,direct,2222.29
765,1617,2024-07-22,p2p_transfer,105558.0,direct,2100.6
766,2800,2025-04-01,cash_withdrawal,127575.44,direct,0.0
767,5294,2025-05-12,payment,360666.98,direct,0.0
768,6626,2025-10-18,payment,205938.27,direct,0.0
769,9316,2025-02-08,credit_payment,836841.74,direct,0.0
770,5777,2024-05-04,p2p_transfer,120154.75,direct,2391.08
771,456,2025-08-28,p2p_transfer,133447.09,direct,2655.6
772,5374,2024-03-18,p2p_transfer,576281.9,direct,11468.01
773,2512,2024-06-20,payment,117358.71,direct,0.0
774,5519,2025-10-15,p2p_transfer,66477.74,direct,1322.91
775,1563,2025-11-24,p2p_transfer,2981.72,via_salom,0.0
776,5305,2024-01-15,p2p_transfer,319506.19,direct,6358.17
777,2349,2024-12-11,payment,19600.37,direct,0.0
778,598,2025-04-18,p2p_transfer,1266027.77,via_salom,0.0
779,4225,2024-01-13,cash_withdrawal,349136.31,direct,0.0
780,8362,2024-09-09,payment,184536.79,direct,0.0
781,7289,2025-01-13,payment,64603.87,direct,0.0
782,8610,2024-11-18,payment,729341.85,direct,0.0
783,5618,2024-02-29,payment,312556.28,direct,0.0
784,3669,2024-03-30,payment,379787.07,direct,0.0
785,2619,2025-02-01,cash_withdrawal,371026.78,direct,0.0
786,6090,2025-08-24,payment,13984.85,direct,0.0
787,6292,2024-07-13,p2p_transfer,511522.67,via_salom,0.0
788,6798,2025-10-24,cash_withdrawal,494585.4,direct,0.0
789,2270,2024-09-20,p2p_transfer,20775.58,direct,413.43
790,3506,2024-01-09,p2p_transfer,132199.14,direct,2630.76
791,4934,2025-11-08,p2p_transfer,451977.94,direct,8994.36
792,2425,2024-02-19,payment,202105.68,direct,0.0
793,8633,2024-08-07,cash_withdrawal,122425.66,direct,0.0
794,5189,2024-02-28,p2p_transfer,587000.93,via_salom,0.0
795,3183,2024-02-06,p2p_transfer,266185.01,direct,5297.08
796,9768,2025-03-15,p2p_transfer,2288.48,via_salom,0.0
797,4685,2024-10-02,payment,679326.24,direct,0.0
798,7668,2024-01-12,p2p_transfer,1197596.4,direct,23832.17
799,8314,2024-02-17,p2p_transfer,39187.19,direct,779.83
800,8917,2024-03-17,credit_payment,118969.91,direct,0.0
801,6490,2024-10-01,payment,4376.29,direct,0.0
802,1557,2024-05-24,credit_payment,85563.44,direct,0.0
803,8183,2024-02-08,payment,100968.21,direct,0.0
804,4909,2025-05-05,credit_payment,970299.46,direct,0.0
805,6870,2025-09-15,payment,77315.91,direct,0.0
806,4499,2024-08-04,payment,355923.14,direct,0.0
807,4339,2024-09-06,payment,10392.13,direct,0.0
808,1072,2025-09-30,cash_withdrawal,52210.4,direct,0.0
809,7821,2024-09-14,p2p_transfer,39968.6,via_salom,0.0
810,6789,2025-06-30,p2p_transfer,58259.55,direct,1159.37
811,371,2025-01-03,payment,242598.69,direct,0.0
812,5270,2025-02-14,payment,117353.9,direct,0.0
813,2732,2025-05-05,payment,111566.37,direct,0.0
814,6981,2025-06-13,credit_payment,134803.78,direct,0.0
815,3010,2024-12-06,payment,128250.97,direct,0.0
816,310,2025-03-22,p2p_transfer,380682.23,direct,7575.58
817,6908,2024-06-08,p2p_transfer,313439.99,direct,6237.46
818,6552,2025-09-14,p2p_transfer,7895.5,direct,157.12
819,4478,2025-06-02,p2p_transfer,268040.07,direct,5334.0
820,239,2024-01-28,cash_withdrawal,23273.97,direct,0.0
821,9462,2024-12-01,p2p_transfer,557423.36,direct,11092.72
822,9564,2024-05-12,p2p_transfer,214844.54,direct,4275.41
823,9732,2025-12-08,p2p_transfer,464621.0,direct,9245.96
824,5141,2024-06-27,cash_withdrawal,342110.13,direct,0.0
825,7619,2025-02-15,payment,955753.99,direct,0.0
826,2444,2024-06-07,payment,502499.1,direct,0.0
827,9465,2024-08-16,p2p_transfer,68839.28,direct,1369.9
828,1092,2025-01-20,p2p_transfer,467923.06,direct,9311.67
829,4969,2024-05-21,payment,514493.96,direct,0.0
830,9546,2024-06-09,p2p_transfer,24644.68,direct,490.43
831,4045,2025-01-16,payment,584099.98,direct,0.0
