card_id,user_id,card_type,bank_name,payment_system
657,190,Osmon,TBC,Humo
658,190,Virtual Uzcard,TBC,Uzcard
659,190,Other Bank,Xalq Bank,Uzcard
660,190,Other Bank,Anor Bank,Humo
661,191,Osmon,TBC,Humo
662,191,Virtual Uzcard,TBC,Uzcard
663,191,Virtual Humo,TBC,Humo
664,191,Other Bank,Trast Bank,Uzcard
665,192,Salom,TBC,Uzcard
666,192,Virtual Humo,TBC,Humo
667,192,Other Bank,Hamkor Bank,Humo
668,193,Salom,TBC,Uzcard
669,193,Osmon,TBC,Humo
670,193,Other Bank,Hamkor Bank,Uzcard
671,194,Salom,TBC,Uzcard
672,194,Virtual Uzcard,TBC,Uzcard
673,195,Salom,TBC,Uzcard
674,195,Virtual Humo,TBC,Humo
675,195,Other Bank,Xalq Bank,Uzcard
676,196,Virtual Uzcard,TBC,Uzcard
677,196,Virtual Humo,TBC,Humo
678,196,Other Bank,Aloqa Bank,Humo
679,197,Salom,TBC,Uzcard
680,197,Osmon,TBC,Humo
681,197,Virtual Uzcard,TBC,Uzcard
682,197,Virtual Humo,TBC,Humo
683,198,Salom,TBC,Uzcard
684,198,Virtual Uzcard,TBC,Uzcard
685,198,Other Bank,Ipoteka Bank,Uzcard
686,198,Other Bank,Hamkor Bank,Humo
687,199,Salom,TBC,Uzcard
688,199,Osmon,TBC,Humo
689,200,Osmon,TBC,Humo
690,200,Virtual Uzcard,TBC,Uzcard
691,200,Other Bank,Hamkor Bank,Uzcard
692,200,Other Bank,Hamkor Bank,Uzcard
693,200,Other Bank,Aloqa Bank,Uzcard
694,201,Salom,TBC,Uzcard
695,201,Virtual Uzcard,TBC,Uzcard
696,201,Other Bank,Infin Bank,Uzcard
697,202,Osmon,TBC,Humo
698,202,Virtual Humo,TBC,Humo
699,203,Salom,TBC,Uzcard
700,203,Virtual Humo,TBC,Humo
701,203,Other Bank,Anor Bank,Humo
702,203,Other Bank,Aloqa Bank,Humo
703,204,Salom,TBC,Uzcard
704,204,Virtual Uzcard,TBC,Uzcard
705,204,Virtual Humo,TBC,Humo
706,205,Virtual Uzcard,TBC,Uzcard
707,205,Other Bank,Xalq Bank,Humo
708,205,Other Bank,Ipoteka Bank,Humo
709,206,Osmon,TBC,Humo
710,206,Virtual Uzcard,TBC,Uzcard
711,206,Other Bank,Ipoteka Bank,Uzcard
712,207,Osmon,TBC,Humo
713,207,Virtual Uzcard,TBC,Uzcard
714,207,Other Bank,Xalq Bank,Humo
715,207,Other Bank,Infin Bank,Humo
716,208,Salom,TBC,Uzcard
717,208,Virtual Uzcard,TBC,Uzcard
718,208,Virtual Humo,TBC,Humo
719,209,Salom,TBC,Uzcard
720,209,Virtual Uzcard,TBC,Uzcard
721,209,Other Bank,Ipoteka Bank,Uzcard
722,209,Other Bank,Hamkor Bank,Humo
723,210,Salom,TBC,Uzcard
724,210,Virtual Uzcard,TBC,Uzcard
725,210,Virtual Humo,TBC,Humo
726,210,Other Bank,Anor Bank,Humo
727,211,Salom,TBC,Uzcard
728,211,Virtual Humo,TBC,Humo
729,211,Other Bank,Hamkor Bank,Uzcard
730,212,Virtual Uzcard,TBC,Uzcard
731,212,Other Bank,Anor Bank,Humo
732,212,Other Bank,Kapital Bank,Humo
733,213,Osmon,TBC,Humo
734,213,Virtual Humo,TBC,Humo
735,214,Salom,TBC,Uzcard
736,214,Virtual Uzcard,TBC,Uzcard
737,214,Other Bank,Anor Bank,Humo
738,215,Virtual Uzcard,TBC,Uzcard
739,215,Virtual Humo,TBC,Humo
740,215,Other Bank,Kapital Bank,Humo
741,215,Other Bank,Aloqa Bank,Humo
742,216,Virtual Uzcard,TBC,Uzcard
743,216,Other Bank,Ipoteka Bank,Humo
744,216,Other Bank,Xalq Bank,Humo
745,217,Virtual Uzcard,TBC,Uzcard
746,217,Virtual Humo,TBC,Humo
747,217,Other Bank,Ipoteka Bank,Uzcard
748,218,Virtual Uzcard,TBC,Uzcard
749,218,Virtual Humo,TBC,Humo
750,218,Other Bank,Aloqa Bank,Uzcard
751,218,Other Bank,Aloqa Bank,Humo
752,219,Osmon,TBC,Humo
753,219,Virtual Uzcard,TBC,Uzcard
754,219,Other Bank,Hamkor Bank,Humo
755,219,Other Bank,Xalq Bank,Humo
756,219,Other Bank,Xalq Bank,Humo
757,220,Salom,TBC,Uzcard
758,220,Osmon,TBC,Humo
759,220,Virtual Uzcard,TBC,Uzcard
760,220,Other Bank,Xalq Bank,Humo
761,221,Salom,TBC,Uzcard
762,221,Osmon,TBC,Humo
763,221,Virtual Uzcard,TBC,Uzcard
764,221,Other Bank,Trast Bank,Uzcard
765,222,Osmon,TBC,Humo
766,222,Virtual Uzcard,TBC,Uzcard
767,222,Virtual Humo,TBC,Humo
768,222,Other Bank,Kapital Bank,Humo
769,223,Salom,TBC,Uzcard
770,223,Osmon,TBC,Humo
771,223,Virtual Humo,TBC,Humo
772,223,Other Bank,Anor Bank,Uzcard
773,224,Salom,TBC,Uzcard
774,224,Virtual Uzcard,TBC,Uzcard
775,224,Virtual Humo,TBC,Humo
776,224,Other Bank,Ipoteka Bank,Humo
777,224,Other Bank,Anor Bank,Uzcard
778,224,Other Bank,Anor Bank,Humo
779,225,Virtual Uzcard,TBC,Uzcard
780,226,Salom,TBC,Uzcard
781,226,Osmon,TBC,Humo
782,226,Virtual Uzcard,TBC,Uzcard
783,226,Other Bank,Xalq Bank,Uzcard
784,227,Osmon,TBC,Humo
785,227,Virtual Humo,TBC,Humo
786,227,Other Bank,Trast Bank,Uzcard
787,228,Osmon,TBC,Humo
788,228,Virtual Uzcard,TBC,Uzcard
789,229,Osmon,TBC,Humo
790,229,Virtual Uzcard,TBC,Uzcard
791,229,Virtual Humo,TBC,Humo
792,229,Other Bank,Kapital Bank,Uzcard
793,230,Salom,TBC,Uzcard
794,231,Salom,TBC,Uzcard
795,231,Osmon,TBC,Humo
796,231,Virtual Uzcard,TBC,Uzcard
797,231,Virtual Humo,TBC,Humo
798,231,Other Bank,Kapital Bank,Uzcard
799,232,Virtual Uzcard,TBC,Uzcard
800,232,Virtual Humo,TBC,Humo
801,232,Other Bank,Infin Bank,Humo
802,233,Salom,TBC,Uzcard
803,233,Osmon,TBC,Humo
804,233,Virtual Uzcard,TBC,Uzcard
805,233,Other Bank,Infin Bank,Humo
806,233,Other Bank,Aloqa Bank,Uzcard
807,234,Virtual Uzcard,TBC,Uzcard
808,234,Virtual Humo,TBC,Humo
809,234,Other Bank,Infin Bank,Uzcard
810,235,Salom,TBC,Uzcard
811,235,Osmon,TBC,Humo
812,235,Virtual Humo,TBC,Humo
813,235,Other Bank,Hamkor Bank,Humo
814,236,Salom,TBC,Uzcard
815,236,Osmon,TBC,Humo
816,236,Virtual Uzcard,TBC,Uzcard
817,236,Virtual Humo,TBC,Humo
818,236,Other Bank,Trast Bank,Uzcard
819,237,Virtual Uzcard,TBC,Uzcard
820,237,Virtual Humo,TBC,Humo
821,237,Other Bank,Anor Bank,Uzcard
822,238,Virtual Uzcard,TBC,Uzcard
823,238,Other Bank,Infin Bank,Uzcard
824,239,Virtual Uzcard,TBC,Uzcard
825,240,Salom,TBC,Uzcard
826,240,Osmon,TBC,Humo
827,240,Virtual Uzcard,TBC,Uzcard
828,240,Virtual Humo,TBC,Humo
829,241,Salom,TBC,Uzcard
830,241,Virtual Uzcard,TBC,Uzcard
831,241,Other Bank,Ipoteka Bank,Uzcard
832,242,Virtual Uzcard,TBC,Uzcard
833,242,Virtual Humo,TBC,Humo
834,242,Other Bank,Hamkor Bank,Uzcard
835,242,Other Bank,Infin Bank,Humo
836,242,Other Bank,Anor Bank,Humo
837,243,Osmon,TBC,Humo
838,243,Virtual Humo,TBC,Humo
839,243,Other Bank,Hamkor Bank,Uzcard
840,243,Other Bank,Trast Bank,Uzcard
841,244,Salom,TBC,Uzcard
842,244,Osmon,TBC,Humo
843,244,Virtual Uzcard,TBC,Uzcard
844,244,Virtual Humo,TBC,Humo
845,244,Other Bank,Kapital Bank,Uzcard
846,244,Other Bank,Anor Bank,Uzcard
847,245,Salom,TBC,Uzcard
848,245,Osmon,TBC,Humo
849,245,Virtual Uzcard,TBC,Uzcard
850,245,Virtual Humo,TBC,Humo
851,245,Other Bank,Ipoteka Bank,Humo
852,246,Salom,TBC,Uzcard
853,246,Virtual Uzcard,TBC,Uzcard
854,246,Virtual Humo,TBC,Humo
855,247,Osmon,TBC,Humo
856,247,Virtual Uzcard,TBC,Uzcard
857,247,Other Bank,Kapital Bank,Uzcard
858,247,Other Bank,Kapital Bank,Humo
859,247,Other Bank,Xalq Bank,Uzcard
860,248,Salom,TBC,Uzcard
861,248,Osmon,TBC,Humo
862,248,Virtual Uzcard,TBC,Uzcard
863,248,Virtual Humo,TBC,Humo
864,248,Other Bank,Ipoteka Bank,Uzcard
865,249,Salom,TBC,Uzcard
866,249,Virtual Uzcard,TBC,Uzcard
867,249,Virtual Humo,TBC,Humo
868,250,Virtual Uzcard,TBC,Uzcard
869,250,Virtual Humo,TBC,Humo
870,250,Other Bank,Anor Bank,Humo
871,250,Other Bank,Infin Bank,Humo
872,251,Salom,TBC,Uzcard
873,251,Virtual Uzcard,TBC,Uzcard
874,251,Virtual Humo,TBC,Humo
875,252,Salom,TBC,Uzcard
876,252,Virtual Uzcard,TBC,Uzcard
877,252,Virtual Humo,TBC,Humo
878,252,Other Bank,Trast Bank,Uzcard
879,252,Other Bank,Kapital Bank,Uzcard
880,253,Salom,TBC,Uzcard
881,253,Osmon,TBC,Humo
882,253,Virtual Uzcard,TBC,Uzcard
883,253,Virtual Humo,TBC,Humo
884,253,Other Bank,Anor Bank,Uzcard
885,254,Virtual Uzcard,TBC,Uzcard
886,254,Virtual Humo,TBC,Humo
887,254,Other Bank,Ipoteka Bank,Humo
888,255,Salom,TBC,Uzcard
889,255,Virtual Uzcard,TBC,Uzcard
890,255,Other Bank,Aloqa Bank,Uzcard
891,255,Other Bank,Aloqa Bank,Humo
892,256,Virtual Uzcard,TBC,Uzcard
893,256,Virtual Humo,TBC,Humo
894,257,Osmon,TBC,Humo
895,258,Salom,TBC,Uzcard
896,258,Virtual Uzcard,TBC,Uzcard
897,258,Virtual Humo,TBC,Humo
898,258,Other Bank,Trast Bank,Humo
899,260,Other Bank,Kapital Bank,Uzcard
900,260,Other Bank,Aloqa Bank,Humo
901,260,Other Bank,Kapital Bank,Uzcard
902,261,Salom,TBC,Uzcard
903,261,Virtual Humo,TBC,Humo
904,261,Other Bank,Anor Bank,Humo
905,262,Virtual Uzcard,TBC,Uzcard
906,263,Salom,TBC,Uzcard
907,263,Osmon,TBC,Humo
908,263,Virtual Uzcard,TBC,Uzcard
909,263,Other Bank,Infin Bank,Uzcard
910,264,Osmon,TBC,Humo
911,264,Virtual Uzcard,TBC,Uzcard
912,264,Virtual Humo,TBC,Humo
913,264,Other Bank,Anor Bank,Uzcard
914,264,Other Bank,Trast Bank,Uzcard
915,265,Salom,TBC,Uzcard
916,265,Other Bank,Ipoteka Bank,Humo
917,265,Other Bank,Ipoteka Bank,Uzcard
918,265,Other Bank,Hamkor Bank,Humo
919,266,Salom,TBC,Uzcard
920,266,Virtual Uzcard,TBC,Uzcard
921,266,Virtual Humo,TBC,Humo
922,266,Other Bank,Kapital Bank,Uzcard
923,267,Salom,TBC,Uzcard
924,267,Virtual Uzcard,TBC,Uzcard
925,267,Virtual Humo,TBC,Humo
926,267,Other Bank,Aloqa Bank,Uzcard
927,268,Salom,TBC,Uzcard
928,268,Osmon,TBC,Humo
929,268,Virtual Humo,TBC,Humo
930,269,Salom,TBC,Uzcard
931,269,Virtual Uzcard,TBC,Uzcard
932,269,Virtual Humo,TBC,Humo
933,270,Virtual Uzcard,TBC,Uzcard
934,270,Other Bank,Xalq Bank,Uzcard
935,271,Osmon,TBC,Humo
936,271,Other Bank,Kapital Bank,Humo
937,272,Virtual Uzcard,TBC,Uzcard
938,272,Virtual Humo,TBC,Humo
939,272,Other Bank,Trast Bank,Uzcard
940,273,Virtual Uzcard,TBC,Uzcard
941,273,Virtual Humo,TBC,Humo
942,274,Osmon,TBC,Humo
943,274,Virtual Uzcard,TBC,Uzcard
944,274,Virtual Humo,TBC,Humo
945,274,Other Bank,Aloqa Bank,Uzcard
946,274,Other Bank,Anor Bank,Humo
947,275,Virtual Uzcard,TBC,Uzcard
948,275,Virtual Humo,TBC,Humo
949,276,Osmon,TBC,Humo
950,276,Virtual Humo,TBC,Humo
951,276,Other Bank,Trast Bank,Humo
952,277,Salom,TBC,Uzcard
953,277,Osmon,TBC,Humo
954,277,Virtual Uzcard,TBC,Uzcard
955,278,Virtual Uzcard,TBC,Uzcard
956,279,Osmon,TBC,Humo
957,279,Other Bank,Anor Bank,Uzcard
958,280,Virtual Humo,TBC,Humo
959,281,Salom,TBC,Uzcard
960,281,Other Bank,Hamkor Bank,Uzcard
961,282,Salom,TBC,Uzcard
962,282,Virtual Humo,TBC,Humo
963,282,Other Bank,Xalq Bank,Uzcard
964,283,Salom,TBC,Uzcard
965,283,Osmon,TBC,Humo
966,283,Virtual Uzcard,TBC,Uzcard
967,283,Virtual Humo,TBC,Humo
968,283,Other Bank,Xalq Bank,Humo
969,284,Salom,TBC,Uzcard
970,284,Virtual Uzcard,TBC,Uzcard
971,284,Virtual Humo,TBC,Humo
972,284,Other Bank,Ipoteka Bank,Humo
973,285,Virtual Uzcard,TBC,Uzcard
974,285,Virtual Humo,TBC,Humo
975,285,Other Bank,Xalq Bank,Uzcard
976,285,Other Bank,Aloqa Bank,Humo
977,286,Salom,TBC,Uzcard
978,286,Virtual Uzcard,TBC,Uzcard
979,286,Virtual Humo,TBC,Humo
980,288,Virtual Uzcard,TBC,Uzcard
981,288,Virtual Humo,TBC,Humo
982,288,Other Bank,Anor Bank,Humo
983,288,Other Bank,Ipoteka Bank,Uzcard
984,288,Other Bank,Kapital Bank,Uzcard
985,289,Salom,TBC,Uzcard
986,289,Osmon,TBC,Humo
987,289,Virtual Humo,TBC,Humo
988,290,Salom,TBC,Uzcard
989,290,Virtual Uzcard,TBC,Uzcard
990,290,Virtual Humo,TBC,Humo
991,291,Virtual Uzcard,TBC,Uzcard
992,291,Virtual Humo,TBC,Humo
993,291,Other Bank,Aloqa Bank,Humo
994,291,Other Bank,Anor Bank,Humo
995,292,Salom,TBC,Uzcard
996,292,Osmon,TBC,Humo
997,292,Virtual Uzcard,TBC,Uzcard
998,292,Virtual Humo,TBC,Humo
999,293,Salom,TBC,Uzcard
1000,293,Virtual Uzcard,TBC,Uzcard
1001,293,Virtual Humo,TBC,Humo
1002,293,Other Bank,Kapital Bank,Humo
1003,294,Salom,TBC,Uzcard
1004,294,Osmon,TBC,Humo
1005,294,Virtual Uzcard,TBC,Uzcard
1006,294,Virtual Humo,TBC,Humo
1007,294,Other Bank,Trast Bank,Uzcard
1008,294,Other Bank,Xalq Bank,Uzcard
1009,295,Salom,TBC,Uzcard
1010,295,Osmon,TBC,Humo
1011,295,Virtual Humo,TBC,Humo
1012,295,Other Bank,Trast Bank,Uzcard
1013,296,Virtual Humo,TBC,Humo
1014,297,Salom,TBC,Uzcard
1015,297,Virtual Humo,TBC,Humo
1016,297,Other Bank,Anor Bank,Humo
1017,297,Other Bank,Xalq Bank,Humo
1018,297,Other Bank,Kapital Bank,Humo
1019,298,Salom,TBC,Uzcard
1020,298,Virtual Uzcard,TBC,Uzcard
1021,298,Virtual Humo,TBC,Humo
1022,298,Other Bank,Kapital Bank,Humo
1023,299,Salom,TBC,Uzcard
1024,299,Virtual Uzcard,TBC,Uzcard
1025,299,Virtual Humo,TBC,Humo
1026,299,Other Bank,Kapital Bank,Uzcard
1027,300,Osmon,TBC,Humo
1028,300,Virtual Uzcard,TBC,Uzcard
1029,300,Other Bank,Kapital Bank,Uzcard
1030,300,Other Bank,Infin Bank,Uzcard
1031,301,Salom,TBC,Uzcard
1032,301,Osmon,TBC,Humo
1033,301,Virtual Uzcard,TBC,Uzcard
1034,301,Other Bank,Xalq Bank,Humo
1035,302,Osmon,TBC,Humo
1036,302,Virtual Humo,TBC,Humo
1037,302,Other Bank,Aloqa Bank,Uzcard
1038,303,Salom,TBC,Uzcard
1039,303,Virtual Uzcard,TBC,Uzcard
1040,303,Virtual Humo,TBC,Humo
1041,304,Salom,TBC,Uzcard
1042,304,Osmon,TBC,Humo
1043,304,Virtual Uzcard,TBC,Uzcard
1044,304,Other Bank,Trast Bank,Uzcard
1045,305,Osmon,TBC,Humo
1046,305,Virtual Uzcard,TBC,Uzcard
1047,305,Other Bank,Ipoteka Bank,Humo
1048,306,Salom,TBC,Uzcard
1049,306,Osmon,TBC,Humo
1050,306,Other Bank,Anor Bank,Humo
1051,306,Other Bank,Anor Bank,Uzcard
1052,307,Virtual Uzcard,TBC,Uzcard
1053,307,Virtual Humo,TBC,Humo
1054,307,Other Bank,Anor Bank,Uzcard
1055,308,Salom,TBC,Uzcard
1056,308,Other Bank,Kapital Bank,Uzcard
1057,308,Other Bank,Ipoteka Bank,Uzcard
1058,309,Salom,TBC,Uzcard
1059,309,Osmon,TBC,Humo
1060,309,Other Bank,Trast Bank,Uzcard
1061,310,Virtual Uzcard,TBC,Uzcard
1062,310,Virtual Humo,TBC,Humo
1063,310,Other Bank,Xalq Bank,Uzcard
1064,311,Virtual Humo,TBC,Humo
1065,311,Other Bank,Anor Bank,Uzcard
1066,312,Virtual Uzcard,TBC,Uzcard
1067,312,Virtual Humo,TBC,Humo
1068,312,Other Bank,Ipoteka Bank,Uzcard
1069,313,Salom,TBC,Uzcard
1070,313,Virtual Uzcard,TBC,Uzcard
1071,313,Virtual Humo,TBC,Humo
1072,313,Other Bank,Xalq Bank,Uzcard
1073,314,Salom,TBC,Uzcard
1074,314,Virtual Uzcard,TBC,Uzcard
1075,315,Other Bank,Anor Bank,Humo
1076,315,Other Bank,Hamkor Bank,Humo
1077,316,Osmon,TBC,Humo
1078,316,Virtual Uzcard,TBC,Uzcard
1079,316,Other Bank,Kapital Bank,Uzcard
1080,317,Osmon,TBC,Humo
1081,317,Virtual Uzcard,TBC,Uzcard
1082,318,Salom,TBC,Uzcard
1083,318,Virtual Humo,TBC,Humo
1084,318,Other Bank,Anor Bank,Uzcard
1085,319,Salom,TBC,Uzcard
1086,319,Osmon,TBC,Humo
1087,319,Virtual Uzcard,TBC,Uzcard
1088,319,Virtual Humo,TBC,Humo
1089,319,Other Bank,Xalq Bank,Humo
1090,319,Other Bank,Infin Bank,Uzcard
1091,319,Other Bank,Trast Bank,Humo
1092,320,Salom,TBC,Uzcard
1093,320,Virtual Uzcard,TBC,Uzcard
1094,320,Virtual Humo,TBC,Humo
1095,320,Other Bank,Trast Bank,Uzcard
1096,321,Virtual Uzcard,TBC,Uzcard
1097,321,Virtual Humo,TBC,Humo
1098,322,Salom,TBC,Uzcard
1099,322,Virtual Humo,TBC,Humo
1100,323,Virtual Uzcard,TBC,Uzcard
1101,323,Other Bank,Anor Bank,Humo
1102,323,Other Bank,Xalq Bank,Uzcard
1103,324,Salom,TBC,Uzcard
1104,324,Virtual Uzcard,TBC,Uzcard
1105,324,Virtual Humo,TBC,Humo
1106,324,Other Bank,Trast Bank,Uzcard
1107,324,Other Bank,Xalq Bank,Uzcard
1108,324,Other Bank,Kapital Bank,Humo
1109,325,Salom,TBC,Uzcard
1110,325,Virtual Uzcard,TBC,Uzcard
1111,326,Virtual Uzcard,TBC,Uzcard
1112,326,Virtual Humo,TBC,Humo
1113,326,Other Bank,Trast Bank,Humo
1114,327,Salom,TBC,Uzcard
1115,327,Osmon,TBC,Humo
1116,327,Virtual Humo,TBC,Humo
1117,327,Other Bank,Anor Bank,Uzcard
1118,328,Virtual Uzcard,TBC,Uzcard
1119,328,Virtual Humo,TBC,Humo
1120,328,Other Bank,Aloqa Bank,Uzcard
1121,329,Salom,TBC,Uzcard
1122,329,Osmon,TBC,Humo
1123,329,Virtual Uzcard,TBC,Uzcard
1124,329,Virtual Humo,TBC,Humo
1125,329,Other Bank,Anor Bank,Humo
1126,330,Virtual Humo,TBC,Humo
1127,330,Other Bank,Hamkor Bank,Uzcard
1128,330,Other Bank,Anor Bank,Humo
1129,331,Salom,TBC,Uzcard
1130,331,Virtual Uzcard,TBC,Uzcard
1131,331,Virtual Humo,TBC,Humo
1132,331,Other Bank,Hamkor Bank,Uzcard
1133,331,Other Bank,Trast Bank,Humo
1134,332,Salom,TBC,Uzcard
1135,332,Virtual Uzcard,TBC,Uzcard
1136,332,Other Bank,Xalq Bank,Uzcard
1137,333,Salom,TBC,Uzcard
1138,333,Virtual Uzcard,TBC,Uzcard
1139,333,Virtual Humo,TBC,Humo
1140,333,Other Bank,Hamkor Bank,Humo
1141,333,Other Bank,Hamkor Bank,Uzcard
1142,334,Salom,TBC,Uzcard
1143,334,Virtual Uzcard,TBC,Uzcard
1144,334,Virtual Humo,TBC,Humo
1145,334,Other Bank,Anor Bank,Uzcard
1146,334,Other Bank,Aloqa Bank,Humo
1147,334,Other Bank,Ipoteka Bank,Uzcard
1148,335,Osmon,TBC,Humo
1149,335,Virtual Uzcard,TBC,Uzcard
1150,335,Other Bank,Hamkor Bank,Humo
1151,335,Other Bank,Kapital Bank,Uzcard
1152,335,Other Bank,Infin Bank,Humo
1153,336,Salom,TBC,Uzcard
1154,336,Virtual Uzcard,TBC,Uzcard
1155,336,Virtual Humo,TBC,Humo
1156,336,Other Bank,Infin Bank,Humo
1157,337,Salom,TBC,Uzcard
1158,337,Osmon,TBC,Humo
1159,337,Virtual Uzcard,TBC,Uzcard
1160,337,Virtual Humo,TBC,Humo
1161,337,Other Bank,Anor Bank,Humo
1162,338,Salom,TBC,Uzcard
1163,338,Virtual Uzcard,TBC,Uzcard
1164,339,Salom,TBC,Uzcard
1165,339,Virtual Uzcard,TBC,Uzcard
1166,340,Virtual Uzcard,TBC,Uzcard
1167,340,Virtual Humo,TBC,Humo
1168,341,Salom,TBC,Uzcard
1169,341,Osmon,TBC,Humo
1170,341,Virtual Humo,TBC,Humo
1171,341,Other Bank,Trast Bank,Humo
1172,341,Other Bank,Trast Bank,Humo
1173,342,Salom,TBC,Uzcard
1174,343,Salom,TBC,Uzcard
1175,344,Osmon,TBC,Humo
1176,344,Virtual Uzcard,TBC,Uzcard
1177,344,Virtual Humo,TBC,Humo
1178,344,Other Bank,Anor Bank,Uzcard
1179,344,Other Bank,Aloqa Bank,Humo
1180,344,Other Bank,Trast Bank,Uzcard
1181,345,Virtual Humo,TBC,Humo
1182,345,Other Bank,Anor Bank,Humo
1183,345,Other Bank,Aloqa Bank,Uzcard
1184,346,Salom,TBC,Uzcard
1185,346,Virtual Uzcard,TBC,Uzcard
1186,346,Other Bank,Aloqa Bank,Uzcard
1187,346,Other Bank,Aloqa Bank,Humo
1188,347,Salom,TBC,Uzcard
1189,347,Virtual Uzcard,TBC,Uzcard
1190,347,Virtual Humo,TBC,Humo
1191,347,Other Bank,Kapital Bank,Uzcard
1192,348,Salom,TBC,Uzcard
1193,348,Osmon,TBC,Humo
1194,348,Virtual Uzcard,TBC,Uzcard
1195,349,Salom,TBC,Uzcard
1196,349,Virtual Uzcard,TBC,Uzcard
1197,349,Virtual Humo,TBC,Humo
1198,350,Salom,TBC,Uzcard
1199,350,Osmon,TBC,Humo
1200,350,Virtual Uzcard,TBC,Uzcard
1201,351,Virtual Uzcard,TBC,Uzcard
1202,351,Other Bank,Aloqa Bank,Uzcard
1203,352,Salom,TBC,Uzcard
1204,352,Osmon,TBC,Humo
1205,352,Virtual Uzcard,TBC,Uzcard
1206,352,Virtual Humo,TBC,Humo
1207,352,Other Bank,Xalq Bank,Humo
1208,353,Salom,TBC,Uzcard
1209,353,Osmon,TBC,Humo
1210,353,Virtual Uzcard,TBC,Uzcard
1211,353,Other Bank,Infin Bank,Humo
1212,353,Other Bank,Infin Bank,Humo
1213,354,Salom,TBC,Uzcard
1214,354,Virtual Uzcard,TBC,Uzcard
1215,354,Virtual Humo,TBC,Humo
1216,354,Other Bank,Ipoteka Bank,Humo
1217,355,Virtual Uzcard,TBC,Uzcard
1218,355,Virtual Humo,TBC,Humo
1219,355,Other Bank,Xalq Bank,Humo
1220,355,Other Bank,Trast Bank,Humo
1221,356,Virtual Uzcard,TBC,Uzcard
1222,356,Other Bank,Hamkor Bank,Humo
1223,356,Other Bank,Ipoteka Bank,Humo
1224,357,Salom,TBC,Uzcard
1225,357,Virtual Humo,TBC,Humo
1226,357,Other Bank,Ipoteka Bank,Humo
1227,357,Other Bank,Trast Bank,Humo
1228,358,Osmon,TBC,Humo
1229,358,Virtual Uzcard,TBC,Uzcard
1230,358,Virtual Humo,TBC,Humo
1231,358,Other Bank,Hamkor Bank,Humo
1232,359,Salom,TBC,Uzcard
1233,359,Virtual Humo,TBC,Humo
1234,359,Other Bank,Hamkor Bank,Uzcard
1235,359,Other Bank,Kapital Bank,Humo
1236,360,Virtual Uzcard,TBC,Uzcard
1237,360,Other Bank,Hamkor Bank,Uzcard
1238,361,Salom,TBC,Uzcard
1239,361,Virtual Uzcard,TBC,Uzcard
1240,362,Salom,TBC,Uzcard
1241,362,Virtual Uzcard,TBC,Uzcard
1242,362,Virtual Humo,TBC,Humo
1243,362,Other Bank,Trast Bank,Humo
1244,363,Salom,TBC,Uzcard
1245,363,Virtual Uzcard,TBC,Uzcard
1246,364,Salom,TBC,Uzcard
1247,364,Osmon,TBC,Humo
1248,364,Virtual Uzcard,TBC,Uzcard
1249,364,Virtual Humo,TBC,Humo
1250,364,Other Bank,Infin Bank,Uzcard
1251,364,Other Bank,Anor Bank,Humo
1252,364,Other Bank,Aloqa Bank,Humo
1253,365,Salom,TBC,Uzcard
1254,365,Other Bank,Xalq Bank,Humo
1255,366,Salom,TBC,Uzcard
1256,366,Virtual Uzcard,TBC,Uzcard
1257,366,Virtual Humo,TBC,Humo
1258,366,Other Bank,Trast Bank,Humo
1259,366,Other Bank,Trast Bank,Humo
1260,367,Salom,TBC,Uzcard
1261,367,Other Bank,Trast Bank,Uzcard
1262,367,Other Bank,Hamkor Bank,Uzcard
1263,368,Virtual Uzcard,TBC,Uzcard
1264,368,Other Bank,Kapital Bank,Uzcard
1265,368,Other Bank,Anor Bank,Uzcard
1266,368,Other Bank,Kapital Bank,Humo
1267,369,Virtual Uzcard,TBC,Uzcard
1268,369,Other Bank,Xalq Bank,Uzcard
1269,369,Other Bank,Xalq Bank,Humo
1270,370,Salom,TBC,Uzcard
1271,370,Virtual Uzcard,TBC,Uzcard
1272,370,Other Bank,Xalq Bank,Humo
1273,371,Salom,TBC,Uzcard
1274,371,Virtual Uzcard,TBC,Uzcard
1275,371,Other Bank,Hamkor Bank,Humo
1276,371,Other Bank,Anor Bank,Uzcard
1277,372,Osmon,TBC,Humo
1278,372,Virtual Uzcard,TBC,Uzcard
1279,372,Virtual Humo,TBC,Humo
1280,372,Other Bank,Aloqa Bank,Humo
1281,373,Salom,TBC,Uzcard
1282,373,Virtual Uzcard,TBC,Uzcard
1283,373,Virtual Humo,TBC,Humo
1284,373,Other Bank,Anor Bank,Uzcard
1285,374,Virtual Uzcard,TBC,Uzcard
1286,374,Other Bank,Hamkor Bank,Uzcard
1287,374,Other Bank,Anor Bank,Humo
1288,375,Salom,TBC,Uzcard
1289,375,Virtual Uzcard,TBC,Uzcard
1290,375,Other Bank,Ipoteka Bank,Uzcard
1291,375,Other Bank,Trast Bank,Uzcard
1292,376,Salom,TBC,Uzcard
1293,376,Virtual Uzcard,TBC,Uzcard
1294,376,Virtual Humo,TBC,Humo
1295,377,Salom,TBC,Uzcard
1296,377,Virtual Uzcard,TBC,Uzcard
1297,377,Virtual Humo,TBC,Humo
1298,377,Other Bank,Aloqa Bank,Humo
1299,377,Other Bank,Trast Bank,Uzcard
